Scenario_ID,Initial_API,Initial_Deg,True_Degradation,Volatility_Loss,Stressed_API,Stressed_Deg,SMB,AMB,AMBD,Loss_API,Delta_Deg,RMB,AMBS_Score,Method_Selected,True_Balance,Error_Static,Error_Adaptive
1728,99.18364365670067,0.4706851381231093,3.1794924695628417,5.2717754667005785,96.00415118713782,-1.6215978590146274,94.3825533281232,94.70993831331246,5.290061686687537,3.1794924695628453,-2.092282997137737,-65.80556542174824,94.3825533281232,SMB (High Purity),94.68483383717228,0.02510447614018574,0.30228050904908343
1729,99.91909183839756,0.11264600450849685,9.064974804799173,2.534016711347449,90.85411703359838,6.643604097960219,97.4977211315586,97.46678727572746,2.533212724272545,9.064974804799178,6.530958093451723,72.04607000114444,97.4977211315586,SMB (High Purity),97.46393140217307,0.0028558735543811054,0.03378972938553204
1730,98.88826700881407,0.409356889851509,3.3574627403869304,0.053873212346003826,95.53080426842713,3.7129464178924354,99.24375068631957,99.94574571854712,0.054254281452884356,3.3574627403869357,3.303589528040926,98.39541890672476,99.94574571854712,AMB (Standard),99.94552112806143,0.00022459048568634898,0.00022459048568634898
1731,98.8253416019409,0.12082095934692286,18.082436586196778,0.5711434389152781,80.74290501574413,17.63211410662842,98.37501912237255,99.42277353246367,0.5772264675363346,18.082436586196778,17.5112931472815,96.84144647103997,96.84144647103997,RMB (High Sens),99.42206783234225,0.0007057001214150205,2.5806213613022777
1732,98.99029019705614,0.11526144237415088,16.211134114037996,0.04349406267743685,82.77915608301814,16.282901493734713,99.06205757675285,99.95611339429735,0.043886605702653014,16.211134114038003,16.16764005136056,99.73170253005446,99.73170253005446,RMB (High Sens),99.95606229399787,5.110029947275052e-05,0.2243597639434114
1733,98.84841010858287,0.2719270792565528,1.8964322857456053,0.0614939002998172,96.95197782283726,2.1068654647023406,99.0588432875396,99.93796036005882,0.062039639941176006,1.896432285745604,1.834938385445788,96.75739013926147,99.93796036005882,AMB (Standard),99.93778969208279,0.000170667976036043,0.000170667976036043
1734,99.39997095097102,0.1252300697371867,5.353817451611688,0.12428235655906064,94.04615349935933,5.354765164789814,99.40091866414915,99.87512473696667,0.12487526303333141,5.35381745161169,5.229535095052627,97.6786216997061,99.40091866414915,SMB (High Purity),99.87496741158972,0.00015732537694645998,0.4740487474405768
1735,98.19184469578171,0.41565758051716484,16.47190174992442,0.48512332189747764,81.7199429458573,16.402436008544107,98.1223789544014,99.50802595066432,0.49197404933568123,16.471901749924413,15.986778428026943,97.05484327637095,97.05484327637095,RMB (High Sens),99.505943366885,0.0020825837793125856,2.4511000905140605
1736,98.47315879042682,0.3118252374593349,16.15939946791753,0.5440454908601586,82.3137593225093,15.927179214516707,98.24093853702601,99.44926296621503,0.5507370337849693,16.159399467917524,15.615353977057373,96.63325674979268,96.63325674979268,RMB (High Sens),99.44751900158091,0.0017439646341159687,2.814262251788236
1737,98.4660985392104,0.11161551306390978,18.93628572729688,0.7673726474402752,79.52981281191353,18.280528592920515,97.81034140483405,99.22155564792938,0.7784443520706219,18.936285727296877,18.168913079856605,95.94760736877721,95.94760736877721,RMB (High Sens),99.22067324812845,0.000882399800929079,3.273065879351236
1738,99.47515379598678,0.11620027459276781,19.952181351538524,0.7786171087830325,79.52297244444826,19.28976451734826,98.81273696179652,99.21818804850145,0.781811951498554,19.952181351538528,19.173564242755493,96.0975840432455,98.81273696179652,SMB (High Purity),99.2172747876521,0.0009132608493445105,0.4045378258555843
1739,99.85530668629096,0.34506741189579176,19.537266233201876,2.213731425427006,80.31804045308908,17.66860221967066,97.98664267275974,97.79069544864396,2.209304551356041,19.537266233201876,17.32353480777487,88.66918534556814,97.98664267275974,SMB (High Purity),97.78306081179868,0.0076346368452817615,0.20358186096106579
1740,98.94777539073127,0.422444727063362,8.497690721568109,0.22868385142802275,90.45008466916316,8.691451597203447,99.14153626636661,99.76986681607735,0.23013318392264637,8.497690721568105,8.269006870140085,97.3088706223728,97.3088706223728,RMB (High Sens),99.76888429221881,0.0009825238585392526,2.4600136698460204
1741,98.915589138405,0.27511981250990947,5.3814046541396285,0.2575008824101504,93.53418448426537,5.399023584239387,98.93320806850475,99.74039818332422,0.25960181667578297,5.381404654139629,5.123903771729478,95.21498755511594,95.21498755511594,RMB (High Sens),99.73967613734793,0.0007220459762891096,4.524688582231988
1742,99.0350260815566,0.32183226861424974,15.288998713327718,1.477613591493361,83.74602736822888,14.133217390448607,97.87924475867749,98.51282174574634,1.4871782542536636,15.288998713327715,13.811385121834357,90.33544564167374,97.87924475867749,SMB (High Purity),98.5079888904391,0.004832855307242312,0.6287441317616072
1743,99.5809391513041,0.4199317816199607,6.3358214085086,1.2720447249765026,93.24511774279549,5.483708465152059,98.72882620794755,98.72796635358331,1.2720336464166877,6.3358214085086075,5.063776683532098,79.9229706306394,98.72882620794755,SMB (High Purity),98.72260220096564,0.005364152617673312,0.006224006981909724
1744,98.53632343290471,0.3442024696167277,16.22480702256093,0.2508622221404638,82.31151641034378,16.318147270037198,98.62966368038099,99.74629764571867,0.25370235428133014,16.224807022560924,15.97394480042047,98.45383540283946,98.45383540283946,RMB (High Sens),99.74541142453799,0.0008862211806786036,1.291576021698532
1745,99.11918449136739,0.1899040950635278,10.912117242759527,2.868496906717098,88.20706724860787,8.233524431105955,96.44059167971383,97.11154643794706,2.888453562052945,10.912117242759521,8.043620336042428,73.71273747429339,96.44059167971383,SMB (High Purity),97.10601240169916,0.005534036247894392,0.6654207219853276
1746,99.48759881489121,0.34522081034779145,15.981581867081601,0.5986120373043375,83.50601694780961,15.728190640125053,99.23420758793466,99.40038552496917,0.5996144750308332,15.981581867081601,15.382969829777261,96.25436303938508,99.23420758793466,SMB (High Purity),99.39830486971735,0.0020806552518166654,0.1640972817826878
1747,99.25054708496992,0.3513117836260854,5.879657654481703,0.6858499141350745,93.37088943048822,5.545119523972715,98.91600895446093,99.31140851995552,0.6885914800444795,5.879657654481704,5.193807740346629,88.33520666611781,98.91600895446093,SMB (High Purity),99.30897115000494,0.0024373699505844115,0.39296219554400125
1748,99.09479080829936,0.3936427923524507,10.406532653299507,0.818281099565235,88.68825815499986,9.981894346086722,98.67015250108658,99.17751132473366,0.8224886752663423,10.406532653299507,9.588251553734272,92.13685166013687,98.67015250108658,SMB (High Purity),99.17424408196369,0.0032672427699651507,0.504091580877116
1749,99.50052304628358,0.3483496750227205,11.498463975242549,0.5844656022281123,88.00205907104103,11.262348048037158,99.26440711907819,99.41464977390436,0.5853502260956418,11.498463975242544,10.913998373014437,94.91701149400019,99.26440711907819,SMB (High Purity),99.41260047250582,0.0020493013985429798,0.1481933534276294
1750,97.64838385350038,0.48769685218321523,18.890607320542575,1.2228198643615504,78.7577765329578,18.15548430836424,96.91326084132204,98.7539548598554,1.2460451401446022,18.89060732054257,17.667787456181024,93.52683667807867,93.52683667807867,RMB (High Sens),98.74773158949961,0.006223270355789623,5.220894911420942
1751,99.33893765976545,0.1789153234868274,5.698652748193137,0.7381228921704005,93.64028491157231,5.139445179509564,98.77973009108187,99.2583010283646,0.741698971635401,5.69865274819314,4.960529856022736,87.04741410319414,98.77973009108187,SMB (High Purity),99.25696518448943,0.0013358438751680524,0.47723509340755754
1752,98.67296215843629,0.4804362718268306,18.765420666055444,0.45051225080547175,79.90754149238084,18.795344687076806,98.70288617945765,99.54564113995313,0.45435886004686665,18.765420666055448,18.314908415249974,97.59924246398377,97.59924246398377,RMB (High Sens),99.54342887762698,0.002212262326153791,1.9441864136432088
1753,98.08468355157177,0.3153357961400065,16.19474885158146,3.5225488511777527,81.8899346999903,12.98753579654371,94.87747049653402,96.42017463560623,3.57982536439377,16.194748851581465,12.672200000403704,78.24882075381012,78.24882075381012,RMB (High Sens),96.40866573288618,0.01150890272005256,18.159844979076055
1754,99.25560129976249,0.3687824561979648,14.752434054690557,0.5530144526547338,84.50316724507194,14.568202058233787,99.07136930330572,99.44490050346569,0.5550994965343108,14.752434054690553,14.199419602035823,96.25136807523027,99.07136930330572,SMB (High Purity),99.44283804096398,0.002062462501712048,0.3714687376582617
1755,99.68682927258148,0.13978463898087595,15.84397024910994,1.7984227980641796,83.84285902347153,14.185332090026638,98.02819111349817,98.19845357105127,1.8015464289487255,15.843970249109944,14.045547451045762,88.64916577228986,98.02819111349817,SMB (High Purity),98.19592737457161,0.0025261964796641223,0.16773626107344342
1756,98.93127574268615,0.2522303765512428,12.30578839466111,0.6397882270282711,86.62548734802505,11.918230544184082,98.54371789220913,99.35494493786183,0.6450550621381694,12.305788394661107,11.66600016763284,94.8009163938993,94.8009163938993,RMB (High Sens),99.35330033679914,0.0016446010626935958,4.552383942899837
1757,99.47643727360148,0.4077516585852691,5.259560204018474,0.8569784714402893,94.216877069583,4.810333391163454,99.02721046074646,99.14202790191138,0.8579720980886236,5.25956020401847,4.402581732578184,83.70627128128456,99.02721046074646,SMB (High Purity),99.13851109375454,0.00351680815683153,0.11130063300808501
1758,99.80613912899432,0.38276440603959616,4.195151892377128,0.40367035544724816,95.61098723661719,4.174245942969476,99.78523317958667,99.59709075436074,0.40290924563926467,4.195151892377126,3.7914815369298798,90.37769392377085,99.78523317958667,SMB (High Purity),99.59554556566353,0.0015451886972073225,0.18968761392314093
1759,99.65745722679202,0.11605575526616407,17.393657999082613,2.093484790950485,82.2637992277094,15.416228963398293,97.6800281911077,97.9017629745813,2.0982370254186975,17.39365799908262,15.30017320813213,87.9640913310995,97.6800281911077,SMB (High Purity),97.89931947973918,0.002443494842125915,0.2192912886314815
1760,99.81998226468569,0.31863770539889785,14.640218350618747,2.004561547041352,85.17976391406694,12.954294508976293,98.13405842304323,97.99821332904307,2.001786670956932,14.640218350618753,12.635656803577396,86.30784391985085,98.13405842304323,SMB (High Purity),97.9918233788842,0.006389950158862234,0.14223504415902255
1761,99.37106374553595,0.1353112771873638,4.657483513838507,0.03373647361648738,94.71358023169745,4.759058317409383,99.47263854910683,99.96609616860349,0.03390383139651476,4.6574835138385,4.623747040222019,99.27565017640447,99.47263854910683,SMB (High Purity),99.96605000254111,4.616606237561882e-05,0.49341145343427684
1762,99.0377168194508,0.49834257167126494,12.49432063455083,0.09312277631891155,86.54339618489996,12.899540429903182,99.44293661480314,99.90644317558022,0.0935568244197782,12.494320634550832,12.401197858231917,99.25467915349155,99.44293661480314,SMB (High Purity),99.90597241201685,0.0004707635633707241,0.46303579721370625
1763,98.19901709405141,0.4589186354133179,9.227156387577365,3.833826719369479,88.97186070647405,5.852248303621203,94.82410901009526,96.11402094416164,3.8859790558383622,9.227156387577367,5.393329668207885,58.450615137172605,58.450615137172605,RMB (High Sens),96.09586039369663,0.018160550465012193,37.64524525652402
1764,98.87696875593502,0.10843226417141479,3.5937758142803315,3.2949995374651677,95.28319294165469,0.40720854098657844,95.69040148264126,96.6712267632316,3.3287732367683986,3.5937758142803347,0.29877627681516367,8.313714940924733,96.6712267632316,AMB (Standard),96.66757630323555,0.003650459996052291,0.003650459996052291
1765,98.5783767023419,0.4434598315610524,10.871213632464706,1.058094421459608,87.7071630698772,10.25657904256615,97.96374211244334,98.93145344653617,1.0685465534638325,10.871213632464702,9.813119211005098,90.26700737165336,90.26700737165336,RMB (High Sens),98.92664653562461,0.004806910911554496,8.65963916397125
1766,100.0854713587489,0.46777184022336304,5.989622303095136,1.0199241574141742,94.09584905565377,5.437469985904325,99.5333190415581,98.9856874577422,1.014312542257798,5.989622303095132,4.969698145680963,82.97181181379125,99.5333190415581,SMB (High Purity),98.98094684116705,0.004740616575148238,0.5523722003910478
1767,98.91205709378383,0.24141928902538204,2.376760421072645,2.5103581680513027,96.53529667271118,0.10782154204672434,96.6431182147579,97.4682096285163,2.5317903714836945,2.376760421072646,-0.1335977469786577,-5.6210018390647996,97.4682096285163,AMB (Standard),97.46203016921274,0.006179459303567114,0.006179459303567114
1768,99.06160240339224,0.38780066201910635,9.60568682163551,0.2235335353232057,89.45591558175673,9.76995394833141,99.22586953008813,99.77522888179008,0.22477111820991524,9.605686821635516,9.382153286312304,97.67290419234018,99.22586953008813,SMB (High Purity),99.77434896074773,0.000879921042354681,0.5484794306595973
1769,99.27574268802023,0.27684149848311157,12.007116765824456,1.5906709354715582,87.26862592219578,10.69328732883601,97.96191325103179,98.40218016591959,1.5978198340804113,12.007116765824449,10.416445830352899,86.75226562300921,97.96191325103179,SMB (High Purity),98.39772446682133,0.004455699098258492,0.43581121578954196
1770,99.02180122318623,0.3620929938305376,1.414675002432435,0.9693467128786533,97.6071262207538,0.8074212833843193,98.41454750413811,99.0246440627875,0.9753559372124982,1.414675002432432,0.4453282895537817,31.47919407553478,98.41454750413811,SMB (High Purity),99.02107747899493,0.003566583792576239,0.6065299748568123
1771,99.84752552021537,0.2361269617192766,8.340808613514438,2.0399521142256436,91.50671690670093,6.536983461008072,98.04370036770901,97.96175293003634,2.03824706996366,8.34080861351444,6.300856499288796,75.54251381670176,98.04370036770901,SMB (High Purity),97.95693272958214,0.004820200454204837,0.08676763812687227
1772,98.68867531913277,0.22902369465330735,5.5244074368153635,0.0458477752870547,93.1642678823174,5.707583356181616,98.87185123849902,99.95365058453223,0.04634941546777327,5.524407436815366,5.478559661528309,99.17008700369344,99.17008700369344,RMB (High Sens),99.95354302290633,0.00010756162589586893,0.7834560192128919
1773,99.09730372761862,0.2697735555430316,1.097686518791032,1.3474019936878228,97.99961720882759,0.020058080646240928,98.01967528947382,98.64401567347282,1.355984326527178,1.0976865187910363,-0.2497154748967907,-22.749252233854605,98.01967528947382,SMB (High Purity),98.64032426412798,0.003691409344838803,0.6206489746541592
1774,98.62876470715098,0.15822710346100047,2.950419717424363,1.220358281078541,95.67834498972661,1.8882885398068225,97.56663352953343,98.7646569060245,1.2353430939755015,2.950419717424367,1.730061436345822,58.63780756780316,98.7646569060245,AMB (Standard),98.76267508297195,0.0019818230525459057,0.0019818230525459057
1775,98.33998874438964,0.4324555857741531,3.211166096958362,2.756846444223668,95.12882264743128,0.8867752385088474,96.01559788594012,97.20889114072297,2.7911088592770312,3.2111660969583653,0.4543196527346943,14.148120620886864,97.20889114072297,AMB (Standard),97.19661708383005,0.012274056892920271,0.012274056892920271
1776,98.69411545454736,0.23947915814465467,4.066047838300437,1.6943943981504348,94.62806761624692,2.6111325982946574,97.23920021454158,98.28734172170364,1.7126582782963595,4.066047838300435,2.371653440150003,58.328222747652894,98.28734172170364,AMB (Standard),98.28318599305875,0.004155728644889223,0.004155728644889223
1777,98.98148160147579,0.2600598215623381,16.165862643039464,3.1824011247532544,82.81561895843633,13.243521339848545,96.05914029828487,96.79327721121582,3.2067227887841767,16.16586264303946,12.983461518286207,80.31406554030383,80.31406554030383,RMB (High Sens),96.78485200134061,0.008425209875213113,16.47078646103678
1778,98.78534888774136,0.4576218450808579,9.070091396323715,3.2741837487463927,89.71525749141765,6.25352949265818,95.96878698407582,96.70084064939873,3.299159350601272,9.070091396323718,5.795907647577322,63.90131470920475,63.90131470920475,RMB (High Sens),96.68555733657716,0.015283312821566142,32.784242627372414
1779,98.65378951006308,0.2986495256252686,3.368176849272544,0.7867885665366723,95.28561266079053,2.8800378083611404,98.16565046915167,99.20488208860328,0.7951179113967157,3.368176849272544,2.5813882827358716,76.64052091841312,99.20488208860328,AMB (Standard),99.20247506918483,0.0024070194184560023,0.0024070194184560023
1780,98.29684126816409,0.3177015637403452,2.4557908550938405,0.22176564949176453,95.84105041307025,2.5517267693424213,98.39277718241267,99.77511871664834,0.2248812833516638,2.455790855093838,2.234025205602076,90.96968501891062,99.77511871664834,AMB (Standard),99.77439188621864,0.0007268304296985661,0.0007268304296985661
1781,98.95844721368566,0.48259924991083947,6.309838945216262,1.4925288070767446,92.6486082684694,5.299909388050356,97.94851765651975,98.49908175732732,1.5009182426726824,6.309838945216256,4.817310138139517,76.3460078769794,76.3460078769794,RMB (High Sens),98.49176209904158,0.0073196582857377734,22.14575422206218
1782,98.2476398129845,0.4546905532579957,16.061302614736817,3.1041904614138147,82.18633719824768,13.411802706581,95.59813990482868,96.85499780005652,3.1450021999434767,16.061302614736817,12.957112153323004,80.67285988020917,80.67285988020917,RMB (High Sens),96.84044271463144,0.0145550854250871,16.167582834422262
1783,99.3800279818448,0.1677866835553758,7.606967034823048,0.11686665605000096,91.77306094702176,7.657887062328422,99.43094800935019,99.8826024896249,0.11739751037509905,7.606967034823043,7.490100378773047,98.46368920076812,99.43094800935019,SMB (High Purity),99.88240428341261,0.0001982062122891648,0.45145627406242284
1784,99.04121987646725,0.289286011967242,3.617998525731793,1.2244077324949545,95.42322135073546,2.6828768052040806,98.10609815593953,98.76733967924197,1.2326603207580291,3.6179985257317924,2.3935907932368385,66.15787088394957,98.10609815593953,SMB (High Purity),98.76373924511215,0.0036004341298223608,0.6576410891726141
1785,98.27122425026754,0.4885184909714182,8.380265540150118,0.183250648690041,89.89095871011742,8.685533382431494,98.5764920925489,99.8144480295274,0.18555197047260208,8.38026554015012,8.197014891460075,97.81330737299331,97.81330737299331,RMB (High Sens),99.81352562758009,0.0009224019473066392,2.000218254586784
1786,98.84539546147506,0.24894651929144107,11.32857536709762,0.041050616001173094,87.51682009437744,11.536471270387887,99.05329136476533,99.95857420799148,0.04142579200852481,11.328575367097628,11.287524751096445,99.63763655472152,99.63763655472152,RMB (High Sens),99.95846987529411,0.00010433269736154216,0.3208333205725893
1787,98.6239217972047,0.24862924340648004,1.07689158094127,1.7074431195185535,97.54703021626344,-0.38192229517080345,97.16510792109263,98.27308681575614,1.7269131842438554,1.0768915809412647,-0.6305515385772835,-58.55292675109833,98.27308681575614,AMB (Standard),98.26873329674571,0.004353519010436457,0.004353519010436457
1788,99.15958725520959,0.17801209271566176,12.739015128083375,1.7178466340276137,86.4205721271262,11.199180586771423,97.61975271389763,98.27069846130372,1.7293015386962765,12.73901512808338,11.021168494055761,86.51507501360449,97.61975271389763,SMB (High Purity),98.26759400520058,0.0031044561031450257,0.647841291302953
1789,99.67022522301157,0.1457292456476501,8.204464683788391,1.3769057985728335,91.46576053922318,6.973288130863208,98.4390486700864,98.62055539527486,1.379444604725137,8.204464683788387,6.827558885215558,83.2176034434821,98.4390486700864,SMB (High Purity),98.61853848981276,0.0020169054620993165,0.17948981972637057
1790,98.06241376517713,0.3961219163023927,0.6896545650582905,2.940865211857298,97.37275920011884,-1.8550887304966148,95.51767046962222,97.0130926775397,2.986907322460297,0.6896545650582908,-2.2512106467990076,-326.4258312578169,97.0130926775397,AMB (Standard),97.00102710208667,0.012065575453036104,0.012065575453036104
1791,99.0575130395737,0.40801218748060664,13.640843279454428,0.12650207242462536,85.41666976011928,13.92235339451041,99.33902315462969,99.87281817279317,0.12718182720682591,13.64084327945443,13.514341207029803,99.07262278560768,99.33902315462969,SMB (High Purity),99.87229431817646,0.0005238546167163349,0.5332711635467717
1792,98.91993360221667,0.4876051854012,14.39155889347164,0.16683359728582078,84.52837470874503,14.712330481587019,99.24070519033205,99.83217208742865,0.16782791257135443,14.39155889347164,14.224725296185818,98.84075381603378,98.84075381603378,RMB (High Sens),99.83134481472996,0.000827272698685988,0.9905909986961774
1793,99.33567003822523,0.4093672843621452,12.762375876894316,2.9985678116584022,86.57329416133092,10.17317534959806,96.74646951092897,96.99376741725939,3.0062325827406084,12.76237587689431,9.763808065235914,76.50462703353563,96.74646951092897,SMB (High Purity),96.98137858182812,0.012388835431266898,0.2349090708991497
1794,99.10659831411884,0.19734099761343948,7.1676392431692335,1.0495832826008438,91.93895907094961,6.315396958181829,98.25435602913143,98.94305977197337,1.0569402280266331,7.1676392431692335,6.118055960568389,85.35663909702072,98.25435602913143,SMB (High Purity),98.94095519324134,0.0021045787320304044,0.6865991641099072
1795,98.62401533413059,0.11604663131540618,10.827294654286241,0.4783521652190017,87.79672067984436,10.464989120382645,98.261709800227,99.51554398924075,0.4844560107592457,10.827294654286234,10.34894248906724,95.58197887383042,95.58197887383042,RMB (High Sens),99.51497395071739,0.0005700385233637917,3.932995076886968
1796,98.84047303216668,0.49417495374786413,8.04957526960199,2.010015161100445,90.7908977625647,6.533735062249408,97.3246328248141,97.9765215845075,2.023478415492505,8.049575269601988,6.0395601085015445,75.02955008457448,75.02955008457448,RMB (High Sens),97.96640475360098,0.010116830906511609,22.936854669026502
1797,98.60198707159826,0.2361802782174423,14.16212373811404,3.372198240400448,84.43986333348423,11.026105775931036,95.46596910941525,96.58816191070672,3.4118380892932834,14.162123738114033,10.789925497713593,76.1886119429605,76.1886119429605,RMB (High Sens),96.57998957165866,0.00817233904805903,20.39137762869815
1798,99.5380035692993,0.2247886169729683,11.87981363155693,1.754856116584793,87.65818993774238,10.349746131945105,98.00793606968749,98.24097132996418,1.7590286700358178,11.879813631556928,10.124957514972136,85.22825213416411,98.00793606968749,SMB (High Purity),98.23699888117301,0.003972448791174088,0.22906281148551955
1799,99.01065582433597,0.462382083899753,2.09508271963527,2.354839796016874,96.9155731047007,0.20262500751814905,97.11819811221885,97.63268535320171,2.3673146467982917,2.095082719635272,-0.25975707638160395,-12.398416250926095,97.11819811221885,SMB (High Purity),97.62162993830198,0.011055414899729499,0.5034318260831299
1800,99.9505953428765,0.33403995941799447,13.040324385270448,0.49796772740686224,86.91027095760604,12.87639661728158,99.78666757488763,99.50344564159225,0.4965543584077494,13.040324385270452,12.542356657863586,96.18132407833858,99.78666757488763,SMB (High Purity),99.50178613173978,0.0016595098524732066,0.284881443147853
1801,98.96966959309269,0.18594846953965383,13.90114907958713,0.5111504233267588,85.06852051350556,13.575947125800024,98.64446763930559,99.48449676043178,0.5155032395682184,13.901149079587128,13.38999865626037,96.32296279681407,96.32296279681407,RMB (High Sens),99.48352821078586,0.0009685496459184151,3.1605654139717956
1802,98.64579661654477,0.45563849708649584,7.7286925219866385,2.9940175399716287,90.91710409455813,5.190313479101506,96.10741757365963,96.97883533519101,3.0211646648089925,7.728692521986645,4.73467498201501,61.261008489414856,61.261008489414856,RMB (High Sens),96.9648807727612,0.013954562429802309,35.70387228334635
1803,98.24314280369359,0.49734434202189737,17.577822728714235,1.4312336563088985,80.66532007497935,16.643933414427234,97.30925348940659,98.55050982866149,1.4494901713385104,17.57782272871424,16.146589072405337,91.857730741755,91.857730741755,RMB (High Sens),98.54317195535087,0.007337873310618193,6.685441213595865
1804,98.09843016187203,0.1346714244603323,16.938779919476772,0.40017840204653504,81.15965024239526,16.67327294189057,97.83292318428583,99.59262367207775,0.4073763279222504,16.938779919476772,16.538601517430237,97.63750161493982,97.63750161493982,RMB (High Sens),99.59206441796653,0.0005592541112235949,1.954562803026704
1805,98.20793202849725,0.4449006513209949,3.9157472160448883,1.1140161464944736,94.29218481245236,3.2466317208714095,97.53881653332377,98.87077125285387,1.1292287471461293,3.915747216044892,2.8017310695504145,71.55035590832415,98.87077125285387,AMB (Standard),98.8656556313891,0.005115621464767628,0.005115621464767628
1806,99.13356332550575,0.2562062790737576,18.133193015474436,1.7368770501047903,81.00037031003131,16.652522244443404,97.65289255447472,98.25245892307134,1.7475410769286555,18.133193015474433,16.396315965369645,90.42155979577024,97.65289255447472,SMB (High Purity),98.2479424809923,0.0045164420790513304,0.595049926517575
1807,99.25436251161497,0.3096289786026818,9.097011244154011,0.36990440249491935,90.15735126746097,9.036735820261773,99.19408708772274,99.6284757200285,0.37152427997149573,9.097011244154004,8.727106841659092,95.9337809686382,99.19408708772274,SMB (High Purity),99.62731673134103,0.001158988687478768,0.4332296436182901
1808,98.20940464898393,0.46592639030599237,14.613118226368721,1.5959094272751106,83.59628642261521,13.483135189399603,97.07942161201481,98.3826662546086,1.6173337453914058,14.613118226368726,13.017208799093611,89.0789261911577,89.0789261911577,RMB (High Sens),98.37499327790536,0.007672976703233303,9.296067086747655
1809,99.44751915703806,0.4893516783100469,16.3748916358611,0.06458806900574736,83.07262752117695,16.7996552451654,99.87228276634235,99.93537113132933,0.06462886867066686,16.374891635861104,16.310303566855353,99.6055664340135,99.87228276634235,SMB (High Purity),99.93505311187928,0.00031801945004872323,0.06277034553693284
1810,98.75846947415828,0.20486556416351975,10.349692210858953,0.5429439695671525,88.40877726329933,10.011613805455319,98.42039106875464,99.45136856053112,0.5486314394688776,10.349692210858947,9.8067482412918,94.7540085395246,94.7540085395246,RMB (High Sens),99.4502304739451,0.0011380865860246558,4.6962219344204925
1811,99.07339650599278,0.18514030838396553,8.282487817730907,1.681157151383529,90.79090868826187,6.786470974731344,97.57737966299321,98.30628457225049,1.6937154277495097,8.28248781773091,6.601330666347379,79.70226834762668,97.57737966299321,SMB (High Purity),98.30311949456397,0.0031650776865177477,0.7257398315707633
1812,99.80611031412771,0.13220662343660475,18.351301687994418,0.2426301259065628,81.45480862613329,18.240878185524462,99.69568681165775,99.7572201200285,0.24277987997149353,18.35130168799442,18.108671562087856,98.67785876973896,99.69568681165775,SMB (High Purity),99.756898525408,0.0003215946205017417,0.06121171375025369
1813,99.44841965793276,0.3247191410648552,5.001644282240752,0.37692691647013143,94.44677537569201,4.949436506835475,99.3962118825275,99.62221603829717,0.377783961702832,5.001644282240747,4.62471736577062,92.46393995253771,99.3962118825275,SMB (High Purity),99.62098249749305,0.0012335408041224127,0.22477061496554995
1814,98.86573467604708,0.10544175818026731,5.510916515523317,3.169104038178145,93.35481816052376,2.447254235525439,95.8020723960492,96.79795254299698,3.202047457003019,5.51091651552332,2.341812477345172,42.494065565113935,42.494065565113935,RMB (High Sens),96.79453751235215,0.003415030644831063,54.300471947238215
1815,98.55440388729235,0.26475931904397465,7.551596123262023,1.68276502589457,91.00280776403034,6.133590416411428,97.13639818044176,98.29712682105907,1.7028731789409335,7.551596123262016,5.868831097367453,77.71643241471885,77.71643241471885,RMB (High Sens),98.29255217471662,0.004574646342447863,20.576119759997766
1816,97.92409229933534,0.12935360666080342,17.259582670426028,1.0364804041237323,80.66450962890931,16.352455872963098,97.01696550187242,98.94294341769752,1.0570565823024793,17.259582670426028,16.223102266302295,93.99475396412844,93.99475396412844,RMB (High Sens),98.94154709041835,0.0013963272791670533,4.9467931262899185
1817,98.64042334037879,0.2620903131717336,18.80637115215498,0.35528077433197847,79.83405218822381,18.713180690994736,98.54723287921854,99.6407768000958,0.35922319990420704,18.80637115215498,18.451090377823004,98.11084886362426,98.11084886362426,RMB (High Sens),99.63982233419051,0.0009544659052806992,1.5289734705662568
1818,98.89443488058615,0.1159728757062437,4.791320437719806,0.6264803571516391,94.10311444286634,4.280812956274411,98.38392739914076,99.36725807786422,0.6327419221357786,4.791320437719804,4.164840080568167,86.92468255264973,99.36725807786422,AMB (Standard),99.36651606543067,0.0007420124335482114,0.0007420124335482114
1819,98.50641023642441,0.4340869042435076,17.345467878809284,1.2811380770863896,81.16094235761513,16.498416705966402,97.65935906358153,98.70514287464621,1.2948571253537864,17.345467878809288,16.064329801722895,92.61398950989647,92.61398950989647,RMB (High Sens),98.69943684475808,0.00570602988813107,6.0854473348616125
1820,98.93437151645385,0.18389559757542637,5.534957709637101,0.2531829805234127,93.39941380681675,5.465670326689115,98.86508413350587,99.74456476298951,0.255435237010488,5.534957709637098,5.281774729113689,95.42574679328473,95.42574679328473,RMB (High Sens),99.74408996929716,0.0004747936923479301,4.318343176012434
1821,99.03842594147939,0.2313234841431648,19.427504311622815,0.9859291567150077,79.61092162985658,18.67289863905097,98.28382026890755,99.00681812695245,0.993181873047547,19.427504311622812,18.441575154907806,94.92508589420228,98.28382026890755,SMB (High Purity),99.00449835774089,0.0023197692115672908,0.7206780888333384
1822,98.88757200909596,0.4480191986425568,12.149453893640855,0.7888439042744907,86.73811811545511,11.808629188008922,98.54674730346403,99.20587989190622,0.7941201080937788,12.149453893640853,11.360609989366365,93.50716574440126,93.50716574440126,RMB (High Sens),99.2022820580508,0.003597833855423005,5.695116313649535
